4.810000000000000000e+02,-3.371178316516378004e+01,-2.266892408200855513e+01,2.000000000000000000e+00,6.649689204470520920e+00,8.709625702513150713e-01,5.290000000000000000e+02,-3.675000000000000000e+01,-3.710131437300920254e+01,2.000000000000000000e+00,5.772615703269853960e+00,1.570796326794896558e+00
4.810000000000000000e+02,-3.371178316516378004e+01,-2.266892408200855513e+01,2.000000000000000000e+00,0.000000000000000000e+00,8.709625702513150713e-01,5.290000000000000000e+02,-3.675000000000000000e+01,-3.670983172477067313e+01,2.000000000000000000e+00,5.839188313678070230e+00,1.570796326794896558e+00
4.810000000000000000e+02,-3.371178316516378004e+01,-2.266892408200855513e+01,2.000000000000000000e+00,0.000000000000000000e+00,8.709625702513150713e-01,5.290000000000000000e+02,-3.675000000000000000e+01,-3.611115541504081250e+01,2.000000000000000000e+00,5.939008841273812678e+00,1.570796326794896558e+00
4.810000000000000000e+02,-3.371178316516378004e+01,-2.266892408200855513e+01,2.000000000000000000e+00,0.000000000000000000e+00,8.709625702513150713e-01,5.290000000000000000e+02,-3.675000000000000000e+01,-3.570921984326256649e+01,2.000000000000000000e+00,6.005466609852068594e+00,1.570796326794896558e+00
4.810000000000000000e+02,-3.371178316516378004e+01,-2.266892408200855513e+01,2.000000000000000000e+00,0.000000000000000000e+00,8.709625702513150713e-01,5.290000000000000000e+02,-3.675000000000000000e+01,-3.530171956829054380e+01,2.000000000000000000e+00,6.072103429684752918e+00,1.570796326794896558e+00
4.810000000000000000e+02,-3.371178316516378004e+01,-2.266892408200855513e+01,2.000000000000000000e+00,0.000000000000000000e+00,8.709625702513150713e-01,5.290000000000000000e+02,-3.675000000000000000e+01,-3.489027391947183787e+01,2.000000000000000000e+00,6.138655547012629832e+00,1.570796326794896558e+00
4.810000000000000000e+02,-3.371178316516378004e+01,-2.266892408200855513e+01,2.000000000000000000e+00,0.000000000000000000e+00,8.709625702513150713e-01,5.290000000000000000e+02,-3.675000000000000000e+01,-3.426220721463132435e+01,2.000000000000000000e+00,6.238360446950494520e+00,1.570796326794896558e+00
4.810000000000000000e+02,-3.371178316516378004e+01,-2.266892408200855513e+01,2.000000000000000000e+00,0.000000000000000000e+00,8.709625702513150713e-01,5.290000000000000000e+02,-3.675000000000000000e+01,-3.383994987758316597e+01,2.000000000000000000e+00,6.304857876607082190e+00,1.570796326794896558e+00
4.810000000000000000e+02,-3.371178316516378004e+01,-2.266892408200855513e+01,2.000000000000000000e+00,0.000000000000000000e+00,8.709625702513150713e-01,5.290000000000000000e+02,-3.675000000000000000e+01,-3.341231322377983304e+01,2.000000000000000000e+00,6.371495624463828555e+00,1.570796326794896558e+00
4.810000000000000000e+02,-3.371178316516378004e+01,-2.266892408200855513e+01,2.000000000000000000e+00,0.000000000000000000e+00,8.709625702513150713e-01,5.290000000000000000e+02,-3.675000000000000000e+01,-3.298177862587069598e+01,2.000000000000000000e+00,6.437892257957849473e+00,1.570796326794896558e+00
4.810000000000000000e+02,-3.371178316516378004e+01,-2.266892408200855513e+01,2.000000000000000000e+00,0.000000000000000000e+00,8.709625702513150713e-01,5.290000000000000000e+02,-3.675000000000000000e+01,-3.254593770495032601e+01,2.000000000000000000e+00,6.504416875990298053e+00,1.570796326794896558e+00
4.810000000000000000e+02,-3.371178316516378004e+01,-2.266892408200855513e+01,2.000000000000000000e+00,0.000000000000000000e+00,8.709625702513150713e-01,5.290000000000000000e+02,-3.675000000000000000e+01,-3.210546132682620879e+01,2.000000000000000000e+00,6.570965492754688775e+00,1.570796326794896558e+00
4.810000000000000000e+02,-3.371178316516378004e+01,-2.266892408200855513e+01,2.000000000000000000e+00,0.000000000000000000e+00,8.709625702513150713e-01,5.290000000000000000e+02,-3.675000000000000000e+01,-3.143383899267984560e+01,2.000000000000000000e+00,6.670671479133605253e+00,1.570796326794896558e+00
4.810000000000000000e+02,-3.371178316516378004e+01,-2.266892408200855513e+01,2.000000000000000000e+00,0.000000000000000000e+00,8.709625702513150713e-01,5.290000000000000000e+02,-3.675000000000000000e+01,-3.075171093333616312e+01,2.000000000000000000e+00,6.770440993103881588e+00,1.570796326794896558e+00
4.810000000000000000e+02,-3.371178316516378004e+01,-2.266892408200855513e+01,2.000000000000000000e+00,0.000000000000000000e+00,8.709625702513150713e-01,5.290000000000000000e+02,-3.675000000000000000e+01,-3.005984713825126420e+01,2.000000000000000000e+00,6.870161637257687914e+00,1.570796326794896558e+00
4.810000000000000000e+02,-3.371178316516378004e+01,-2.266892408200855513e+01,2.000000000000000000e+00,0.000000000000000000e+00,8.709625702513150713e-01,5.290000000000000000e+02,-3.675000000000000000e+01,-2.959471200314993666e+01,2.000000000000000000e+00,6.936712097691593470e+00,1.570796326794896558e+00
4.810000000000000000e+02,-3.371178316516378004e+01,-2.266892408200855513e+01,2.000000000000000000e+00,0.000000000000000000e+00,8.709625702513150713e-01,5.290000000000000000e+02,-3.673554465287004689e+01,-2.919462241985548445e+01,2.000000000000000000e+00,7.003185542202476022e+00,1.500220387054960636e+00
4.810000000000000000e+02,-3.371178316516378004e+01,-2.266892408200855513e+01,2.000000000000000000e+00,0.000000000000000000e+00,8.709625702513150713e-01,5.290000000000000000e+02,-3.669247243044768680e+01,-2.877930782470818727e+01,2.000000000000000000e+00,7.069519969176886853e+00,1.436147430887163567e+00
4.810000000000000000e+02,-3.371178316516378004e+01,-2.266892408200855513e+01,2.000000000000000000e+00,0.000000000000000000e+00,8.709625702513150713e-01,5.290000000000000000e+02,-3.657390873797852748e+01,-2.812508902324017512e+01,2.000000000000000000e+00,7.169207609522557867e+00,1.349658237084113477e+00
4.810000000000000000e+02,-3.371178316516378004e+01,-2.266892408200855513e+01,2.000000000000000000e+00,0.000000000000000000e+00,8.709625702513150713e-01,5.290000000000000000e+02,-3.646031994208704674e+01,-2.767552212072324380e+01,2.000000000000000000e+00,7.235612330948841375e+00,1.297971113538170851e+00
4.810000000000000000e+02,-3.371178316516378004e+01,-2.266892408200855513e+01,2.000000000000000000e+00,0.000000000000000000e+00,8.709625702513150713e-01,5.290000000000000000e+02,-3.631922574870450404e+01,-2.721495160503002353e+01,2.000000000000000000e+00,7.302068686391422148e+00,1.249930542295476066e+00
4.810000000000000000e+02,-3.371178316516378004e+01,-2.266892408200855513e+01,2.000000000000000000e+00,0.000000000000000000e+00,8.709625702513150713e-01,5.290000000000000000e+02,-3.615127536530070529e+01,-2.674570093094642331e+01,2.000000000000000000e+00,7.368498700361989506e+00,1.204955334727135341e+00
4.810000000000000000e+02,-3.371178316516378004e+01,-2.266892408200855513e+01,2.000000000000000000e+00,0.000000000000000000e+00,8.709625702513150713e-01,5.290000000000000000e+02,-3.595726031959845415e+01,-2.627013549556424721e+01,2.000000000000000000e+00,7.434838381025367759e+00,1.162501747446890832e+00
4.810000000000000000e+02,-3.371178316516378004e+01,-2.266892408200855513e+01,2.000000000000000000e+00,0.000000000000000000e+00,8.709625702513150713e-01,5.290000000000000000e+02,-3.573727242127910131e+01,-2.578895725799683802e+01,2.000000000000000000e+00,7.501266846954075085e+00,1.121925324958966907e+00
